Date,Month,Day,Year,Day of Week,Hour,Primary Type,Description,Crime Category
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,THEFT,FROM BUILDING,Property
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,ASSAULT,SIMPLE,Violent
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,THEFT,$500 AND UNDER,Property
03/19/2020 1:00:00 PM,March,19,2020,Thursday,13,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 12:55:00 PM,March,19,2020,Thursday,12,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/19/2020 12:45:00 PM,March,19,2020,Thursday,12,THEFT,OVER $500,Property
03/19/2020 12:45:00 PM,March,19,2020,Thursday,12,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/19/2020 12:30:00 PM,March,19,2020,Thursday,12,THEFT,$500 AND UNDER,Property
03/19/2020 12:27:00 PM,March,19,2020,Thursday,12,THEFT,$500 AND UNDER,Property
03/19/2020 12:23:00 PM,March,19,2020,Thursday,12,BATTERY,SIMPLE,Violent
03/19/2020 12:16:00 PM,March,19,2020,Thursday,12,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/19/2020 12:16:00 PM,March,19,2020,Thursday,12,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,CRIMINAL DAMAGE,TO VEHICLE,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,THEFT,$500 AND UNDER,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,NARCOTICS,MANUFACTURE / DELIVER -  HEROIN (WHITE),Drug
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/19/2020 12:00:00 PM,March,19,2020,Thursday,12,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 11:58:00 AM,March,19,2020,Thursday,11,THEFT,OVER $500,Property
03/19/2020 11:54:00 AM,March,19,2020,Thursday,11,BATTERY,SIMPLE,Violent
03/19/2020 11:30:00 AM,March,19,2020,Thursday,11,ASSAULT,SIMPLE,Violent
03/19/2020 11:30:00 AM,March,19,2020,Thursday,11,OTHER OFFENSE,TELEPHONE THREAT,Other
03/19/2020 11:30:00 AM,March,19,2020,Thursday,11,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 11:27:00 AM,March,19,2020,Thursday,11,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",Property
03/19/2020 11:20:00 AM,March,19,2020,Thursday,11,OTHER OFFENSE,TELEPHONE THREAT,Other
03/19/2020 11:15:00 AM,March,19,2020,Thursday,11,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/19/2020 11:10:00 AM,March,19,2020,Thursday,11,BATTERY,SIMPLE,Violent
03/19/2020 11:05:00 AM,March,19,2020,Thursday,11,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,ROBBERY,ARMED - HANDGUN,Violent
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,ASSAULT,SIMPLE,Violent
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/19/2020 11:00:00 AM,March,19,2020,Thursday,11,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 10:59:00 AM,March,19,2020,Thursday,10,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/19/2020 10:57:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:53:00 AM,March,19,2020,Thursday,10,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/19/2020 10:48:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,Property
03/19/2020 10:40:00 AM,March,19,2020,Thursday,10,ASSAULT,SIMPLE,Violent
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,NARCOTICS,POSSESS - HEROIN (WHITE),Drug
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:30:00 AM,March,19,2020,Thursday,10,THEFT,FROM BUILDING,Property
03/19/2020 10:25:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:23:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:23:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:20:00 AM,March,19,2020,Thursday,10,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 10:20:00 AM,March,19,2020,Thursday,10,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 10:10:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:05:00 AM,March,19,2020,Thursday,10,THEFT,OVER $500,Property
03/19/2020 10:05:00 AM,March,19,2020,Thursday,10,ASSAULT,SIMPLE,Violent
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,SEX OFFENSE,OTHER,Violent
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,THEFT,FROM BUILDING,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FORGERY,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/19/2020 10:00:00 AM,March,19,2020,Thursday,10,THEFT,$500 AND UNDER,Property
03/19/2020 9:51:00 AM,March,19,2020,Thursday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 9:48:00 AM,March,19,2020,Thursday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 9:45:00 AM,March,19,2020,Thursday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 9:40:00 AM,March,19,2020,Thursday,9,ASSAULT,SIMPLE,Violent
03/19/2020 9:36:00 AM,March,19,2020,Thursday,9,ASSAULT,SIMPLE,Violent
03/19/2020 9:35:00 AM,March,19,2020,Thursday,9,THEFT,FROM BUILDING,Property
03/19/2020 9:31:00 AM,March,19,2020,Thursday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 9:30:00 AM,March,19,2020,Thursday,9,ASSAULT,SIMPLE,Violent
03/19/2020 9:23:00 AM,March,19,2020,Thursday,9,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 9:15:00 AM,March,19,2020,Thursday,9,NARCOTICS,POSSESS - CRACK,Drug
03/19/2020 9:08:00 AM,March,19,2020,Thursday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,THEFT,$500 AND UNDER,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,DECEPTIVE PRACTICE,FORGERY,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,ASSAULT,SIMPLE,Violent
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,THEFT,FROM BUILDING,Property
03/19/2020 9:00:00 AM,March,19,2020,Thursday,9,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 8:55:00 AM,March,19,2020,Thursday,8,THEFT,$500 AND UNDER,Property
03/19/2020 8:52:00 AM,March,19,2020,Thursday,8,BATTERY,SIMPLE,Violent
03/19/2020 8:42:00 AM,March,19,2020,Thursday,8,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 8:30:00 AM,March,19,2020,Thursday,8,CRIMINAL TRESPASS,TO RESIDENCE,Property
03/19/2020 8:30:00 AM,March,19,2020,Thursday,8,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/19/2020 8:10:00 AM,March,19,2020,Thursday,8,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 8:05:00 AM,March,19,2020,Thursday,8,THEFT,RETAIL THEFT,Property
03/19/2020 8:04:00 AM,March,19,2020,Thursday,8,BATTERY,SIMPLE,Violent
03/19/2020 8:00:00 AM,March,19,2020,Thursday,8,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 8:00:00 AM,March,19,2020,Thursday,8,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/19/2020 8:00:00 AM,March,19,2020,Thursday,8,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 8:00:00 AM,March,19,2020,Thursday,8,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 8:00:00 AM,March,19,2020,Thursday,8,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/19/2020 7:50:00 AM,March,19,2020,Thursday,7,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,Violent
03/19/2020 7:30:00 AM,March,19,2020,Thursday,7,STALKING,VIOLATION OF STALKING NO CONTACT ORDER,Violent
03/19/2020 7:29:00 AM,March,19,2020,Thursday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 7:21:00 AM,March,19,2020,Thursday,7,THEFT,RETAIL THEFT,Property
03/19/2020 7:20:00 AM,March,19,2020,Thursday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 7:20:00 AM,March,19,2020,Thursday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 7:15:00 AM,March,19,2020,Thursday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,BATTERY,SIMPLE,Violent
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,OFFENSE INVOLVING CHILDREN,HARBOR RUNAWAY,Violent
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 7:00:00 AM,March,19,2020,Thursday,7,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 6:20:00 AM,March,19,2020,Thursday,6,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 6:15:00 AM,March,19,2020,Thursday,6,BATTERY,SIMPLE,Violent
03/19/2020 6:12:00 AM,March,19,2020,Thursday,6,BATTERY,SIMPLE,Violent
03/19/2020 6:09:00 AM,March,19,2020,Thursday,6,ASSAULT,SIMPLE,Violent
03/19/2020 6:00:00 AM,March,19,2020,Thursday,6,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 6:00:00 AM,March,19,2020,Thursday,6,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 6:00:00 AM,March,19,2020,Thursday,6,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 5:50:00 AM,March,19,2020,Thursday,5,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,Public Order
03/19/2020 5:41:00 AM,March,19,2020,Thursday,5,CRIMINAL DAMAGE,TO VEHICLE,Property
03/19/2020 5:40:00 AM,March,19,2020,Thursday,5,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",Violent
03/19/2020 5:30:00 AM,March,19,2020,Thursday,5,THEFT,RETAIL THEFT,Property
03/19/2020 5:30:00 AM,March,19,2020,Thursday,5,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 5:29:00 AM,March,19,2020,Thursday,5,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 5:22:00 AM,March,19,2020,Thursday,5,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 5:00:00 AM,March,19,2020,Thursday,5,OTHER OFFENSE,TELEPHONE THREAT,Other
03/19/2020 4:45:00 AM,March,19,2020,Thursday,4,BATTERY,SIMPLE,Violent
03/19/2020 4:45:00 AM,March,19,2020,Thursday,4,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 4:44:00 AM,March,19,2020,Thursday,4,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,Public Order
03/19/2020 4:38:00 AM,March,19,2020,Thursday,4,ROBBERY,VEHICULAR HIJACKING,Violent
03/19/2020 4:30:00 AM,March,19,2020,Thursday,4,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 4:18:00 AM,March,19,2020,Thursday,4,OTHER OFFENSE,OTHER WEAPONS VIOLATION,Other
03/19/2020 4:15:00 AM,March,19,2020,Thursday,4,THEFT,$500 AND UNDER,Property
03/19/2020 4:15:00 AM,March,19,2020,Thursday,4,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 4:11:00 AM,March,19,2020,Thursday,4,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 4:06:00 AM,March,19,2020,Thursday,4,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/19/2020 4:05:00 AM,March,19,2020,Thursday,4,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,THEFT,$500 AND UNDER,Property
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",Violent
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,OTHER OFFENSE,TELEPHONE THREAT,Other
03/19/2020 4:00:00 AM,March,19,2020,Thursday,4,CRIMINAL TRESPASS,TO LAND,Property
03/19/2020 3:45:00 AM,March,19,2020,Thursday,3,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 3:30:00 AM,March,19,2020,Thursday,3,ROBBERY,AGGRAVATED,Violent
03/19/2020 3:30:00 AM,March,19,2020,Thursday,3,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 3:21:00 AM,March,19,2020,Thursday,3,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 3:17:00 AM,March,19,2020,Thursday,3,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/19/2020 3:15:00 AM,March,19,2020,Thursday,3,THEFT,$500 AND UNDER,Property
03/19/2020 3:13:00 AM,March,19,2020,Thursday,3,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 3:09:00 AM,March,19,2020,Thursday,3,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,BATTERY,"AGG. DOMESTIC BATTERY - HANDS, FISTS, FEET, SERIOUS INJURY",Violent
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,ROBBERY,ARMED - HANDGUN,Violent
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,THEFT,OVER $500,Property
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,THEFT,FROM BUILDING,Property
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 3:00:00 AM,March,19,2020,Thursday,3,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 2:55:00 AM,March,19,2020,Thursday,2,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/19/2020 2:55:00 AM,March,19,2020,Thursday,2,ROBBERY,ATTEMPT STRONG ARM - NO WEAPON,Violent
03/19/2020 2:35:00 AM,March,19,2020,Thursday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 2:23:00 AM,March,19,2020,Thursday,2,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 2:22:00 AM,March,19,2020,Thursday,2,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 2:16:00 AM,March,19,2020,Thursday,2,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 2:14:00 AM,March,19,2020,Thursday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 2:10:00 AM,March,19,2020,Thursday,2,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,Violent
03/19/2020 2:09:00 AM,March,19,2020,Thursday,2,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 2:09:00 AM,March,19,2020,Thursday,2,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 2:00:00 AM,March,19,2020,Thursday,2,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 2:00:00 AM,March,19,2020,Thursday,2,DECEPTIVE PRACTICE,COUNTERFEIT CHECK,Property
03/19/2020 1:55:00 AM,March,19,2020,Thursday,1,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 1:40:00 AM,March,19,2020,Thursday,1,BATTERY,SIMPLE,Violent
03/19/2020 1:36:00 AM,March,19,2020,Thursday,1,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 1:36:00 AM,March,19,2020,Thursday,1,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 1:35:00 AM,March,19,2020,Thursday,1,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/19/2020 1:31:00 AM,March,19,2020,Thursday,1,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/19/2020 1:30:00 AM,March,19,2020,Thursday,1,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,Other
03/19/2020 1:00:00 AM,March,19,2020,Thursday,1,OTHER OFFENSE,TELEPHONE THREAT,Other
03/19/2020 1:00:00 AM,March,19,2020,Thursday,1,ASSAULT,SIMPLE,Violent
03/19/2020 1:00:00 AM,March,19,2020,Thursday,1,BURGLARY,FORCIBLE ENTRY,Property
03/19/2020 12:51:00 AM,March,19,2020,Thursday,0,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 12:50:00 AM,March,19,2020,Thursday,0,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 12:50:00 AM,March,19,2020,Thursday,0,NARCOTICS,SOLICIT NARCOTICS ON PUBLIC WAY,Drug
03/19/2020 12:40:00 AM,March,19,2020,Thursday,0,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/19/2020 12:32:00 AM,March,19,2020,Thursday,0,BATTERY,SIMPLE,Violent
03/19/2020 12:30:00 AM,March,19,2020,Thursday,0,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 12:24:00 AM,March,19,2020,Thursday,0,ASSAULT,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,Violent
03/19/2020 12:15:00 AM,March,19,2020,Thursday,0,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,Other
03/19/2020 12:15:00 AM,March,19,2020,Thursday,0,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/19/2020 12:13:00 AM,March,19,2020,Thursday,0,NARCOTICS,POSSESS - HEROIN (TAN / BROWN TAR),Drug
03/19/2020 12:10:00 AM,March,19,2020,Thursday,0,ASSAULT,SIMPLE,Violent
03/19/2020 12:05:00 AM,March,19,2020,Thursday,0,BATTERY,AGGRAVATED PROTECTED EMPLOYEE - KNIFE / CUTTING INSTRUMENT,Violent
03/19/2020 12:01:00 AM,March,19,2020,Thursday,0,CRIMINAL DAMAGE,TO VEHICLE,Property
03/19/2020 12:01:00 AM,March,19,2020,Thursday,0,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,THEFT,OVER $500,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,Violent
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,WEAPONS VIOLATION,UNLAWFUL USE - HANDGUN,Public Order
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,CRIMINAL DAMAGE,TO PROPERTY,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,BATTERY,SIMPLE,Violent
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,BURGLARY,UNLAWFUL ENTRY,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,THEFT,OVER $500,Property
03/19/2020 12:00:00 AM,March,19,2020,Thursday,0,OFFENSE INVOLVING CHILDREN,AGGRAVATED CRIMINAL SEXUAL ABUSE BY FAMILY MEMBER,Violent
03/18/2020 11:52:00 PM,March,18,2020,Wednesday,23,INTERFERENCE WITH PUBLIC OFFICER,RESIST / OBSTRUCT / DISARM OFFICER,Public Order
03/18/2020 11:50:00 PM,March,18,2020,Wednesday,23,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/18/2020 11:45:00 PM,March,18,2020,Wednesday,23,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,Violent
03/18/2020 11:42:00 PM,March,18,2020,Wednesday,23,NARCOTICS,POSSESS - CRACK,Drug
03/18/2020 11:32:00 PM,March,18,2020,Wednesday,23,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/18/2020 11:27:00 PM,March,18,2020,Wednesday,23,BURGLARY,UNLAWFUL ENTRY,Property
03/18/2020 11:25:00 PM,March,18,2020,Wednesday,23,ROBBERY,AGGRAVATED,Violent
03/18/2020 11:25:00 PM,March,18,2020,Wednesday,23,THEFT,$500 AND UNDER,Property
03/18/2020 11:15:00 PM,March,18,2020,Wednesday,23,OTHER OFFENSE,OTHER VEHICLE OFFENSE,Other
03/18/2020 11:15:00 PM,March,18,2020,Wednesday,23,CRIMINAL DAMAGE,TO VEHICLE,Property
03/18/2020 11:10:00 PM,March,18,2020,Wednesday,23,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/18/2020 11:00:00 PM,March,18,2020,Wednesday,23,BURGLARY,UNLAWFUL ENTRY,Property
03/18/2020 11:00:00 PM,March,18,2020,Wednesday,23,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/18/2020 11:00:00 PM,March,18,2020,Wednesday,23,CRIMINAL DAMAGE,TO PROPERTY,Property
03/18/2020 11:00:00 PM,March,18,2020,Wednesday,23,CRIMINAL DAMAGE,CRIMINAL DEFACEMENT,Property
03/18/2020 11:00:00 PM,March,18,2020,Wednesday,23,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/18/2020 10:55:00 PM,March,18,2020,Wednesday,22,ASSAULT,AGGRAVATED - HANDGUN,Violent
03/18/2020 10:51:00 PM,March,18,2020,Wednesday,22,ASSAULT,"PROTECTED EMPLOYEE - HANDS, FISTS, FEET, NO / MINOR INJURY",Violent
03/18/2020 10:45:00 PM,March,18,2020,Wednesday,22,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,Property
03/18/2020 10:45:00 PM,March,18,2020,Wednesday,22,MOTOR VEHICLE THEFT,AUTOMOBILE,Property
03/18/2020 10:40:00 PM,March,18,2020,Wednesday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/18/2020 10:35:00 PM,March,18,2020,Wednesday,22,ASSAULT,SIMPLE,Violent
03/18/2020 10:35:00 PM,March,18,2020,Wednesday,22,NARCOTICS,POSSESS - COCAINE,Drug
03/18/2020 10:35:00 PM,March,18,2020,Wednesday,22,ROBBERY,STRONG ARM - NO WEAPON,Violent
03/18/2020 10:31:00 PM,March,18,2020,Wednesday,22,WEAPONS VIOLATION,UNLAWFUL POSSESSION - HANDGUN,Public Order
03/18/2020 10:30:00 PM,March,18,2020,Wednesday,22,BATTERY,DOMESTIC BATTERY SIMPLE,Violent
03/18/2020 10:30:00 PM,March,18,2020,Wednesday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
03/18/2020 10:30:00 PM,March,18,2020,Wednesday,22,THEFT,FROM BUILDING,Property
03/18/2020 10:30:00 PM,March,18,2020,Wednesday,22,CRIMINAL DAMAGE,TO PROPERTY,Property
